name	n_tested	n_mwu_sig	n_fisher_sig	mean_delta	mean_abs_delta	frac_mwu_sig	frac_fisher_sig	pip	stratum	nearest_gene	neglogp
chr5:72929793	431	6	84	0.0015290023201856	0.0409396751740139	0.0139211136890951	0.1948955916473317	0.84734887	PIP_0.5-0.9	ENSG00000271926	20.58901214992345
chr5:73847840	442	4	110	-0.00010407239819	0.0651447963800905	0.0090497737556561	0.248868778280543	0.8068882	PIP_0.5-0.9	RNU7-196P	39.23778162077339
chr5:74668732	450	9	120	-0.0026511111111111	0.0393266666666666	0.02	0.2666666666666666	1.0	PIP>0.9	ENC1	25.43528123673302
chr5:75478164	430	65	99	-0.0011348837209302	0.0227953488372093	0.1511627906976744	0.2302325581395349	0.51136565	PIP_0.5-0.9	ANKDD1B	15.496618138779606
chr5:75605016	426	50	135	-0.0025164319248826	0.035075117370892	0.1173708920187793	0.3169014084507042	0.0188303	PIP<0.1	ANKDD1B	20.269820986085016
chr5:77933128	450	13	103	0.0010622222222222	0.0257466666666666	0.0288888888888888	0.2288888888888889	0.9723189	PIP>0.9	ENSG00000253572	31.09919565025453
chr5:78423607	441	67	88	-0.0011269841269841	0.0216122448979591	0.1519274376417233	0.1995464852607709	0.010053575	PIP<0.1	SCAMP1	11.024162384036234
chr5:78961234	449	60	100	0.0012204899777282	0.0228641425389755	0.133630289532294	0.22271714922049	0.09527773	PIP<0.1	ARSB	10.621233842518295
chr5:79225709	431	35	136	0.0002389791183294	0.0340162412993039	0.0812064965197215	0.3155452436194895	0.026463985	PIP<0.1	RNY3P1	13.043926981725615
chr5:79696202	449	35	95	-0.0004543429844097	0.0316169265033407	0.0779510022271715	0.2115812917594654	0.9625699	PIP>0.9	CMYA5	16.254981055292994
chr5:80363522	439	11	97	-0.0005444191343963	0.0339521640091116	0.0250569476082004	0.2209567198177676	0.99999994	PIP>0.9	RNU6-211P	12.137731508004077
chr5:8186650	437	20	108	0.0010045766590389	0.0444324942791762	0.045766590389016	0.2471395881006865	0.16863775	PIP_0.1-0.5	ENSG00000249486	30.483034279201814
chr5:82340995	439	10	128	-0.0005717539863325	0.0446492027334851	0.0227790432801822	0.2915717539863325	0.106838346	PIP_0.1-0.5	ATP6AP1L	46.13453077955881
chr5:83804010	438	10	94	0.0027168949771689	0.0554246575342465	0.0228310502283105	0.2146118721461187	0.026883602	PIP<0.1	RNU4-11P	9.969613110436656
chr5:85149925	443	21	120	-0.0047810383747178	0.0452595936794582	0.0474040632054176	0.2708803611738149	0.11654097	PIP_0.1-0.5	ENSG00000249349	23.256491162881947
chr5:8893584	432	18	102	0.0004513888888888	0.0542430555555555	0.0416666666666666	0.2361111111111111	0.019482672	PIP<0.1	LINC02199	22.76058489383081
chr5:95447	447	14	118	-0.0004429530201342	0.0392572706935123	0.0313199105145413	0.2639821029082774	0.73327553	PIP_0.5-0.9	PLEKHG4B	28.21735092096529
chr5:96503429	447	12	117	0.0016107382550335	0.0360581655480984	0.0268456375838926	0.261744966442953	0.9999894	PIP>0.9	CAST	27.37071588501304
chr5:97389128	427	23	132	-0.0003208430913348	0.0590281030444964	0.0538641686182669	0.3091334894613583	0.6370364	PIP_0.5-0.9	YTHDF1P1	30.224673334986186
chr5:97716006	433	0	68	0.002866050808314	0.0443764434180138	0.0	0.1570438799076212	0.98690087	PIP>0.9	ENSG00000251193	21.966762628713795
chr5:98082335	438	15	111	-0.001796803652968	0.0378333333333333	0.0342465753424657	0.2534246575342466	0.07510769	PIP<0.1	ENSG00000249101	20.94804218271471
chr5:9840876	445	1	65	-0.0020269662921348	0.0481977528089887	0.0022471910112359	0.146067415730337	0.007120192	PIP<0.1	ENSG00000286556	14.642113690277816
chr5:99206774	435	21	140	-0.0043632183908045	0.0400827586206896	0.0482758620689655	0.3218390804597701	0.10021222	PIP_0.1-0.5	ENSG00000290580	33.793144888569024
chr5:99372780	434	4	116	-0.000942396313364	0.0447764976958525	0.0092165898617511	0.2672811059907834	0.8228966	PIP_0.5-0.9	ENSG00000290580	12.93671296174999
chr5:99526280	445	8	100	0.0025640449438202	0.0516741573033707	0.0179775280898876	0.2247191011235955	0.5024578	PIP_0.5-0.9	GUSBP8	12.185315784586116
chr6:101112141	435	6	96	0.0036919540229885	0.0618298850574712	0.0137931034482758	0.2206896551724138	0.022864461	PIP<0.1	GRIK2	41.94616323202579
chr6:102670236	430	3	92	-0.0021558139534883	0.0583790697674418	0.0069767441860465	0.213953488372093	0.15335679	PIP_0.1-0.5	ENSG00000219757	15.217135076193468
chr6:103281565	395	5	67	-0.0048278481012658	0.0772835443037974	0.0126582278481012	0.1696202531645569	0.6271435	PIP_0.5-0.9	ENSG00000217120	13.432465174821942
chr6:103553550	438	0	78	0.0001986301369863	0.0567648401826484	0.0	0.1780821917808219	0.91563267	PIP>0.9	ENSG00000202283	30.686383833821974
chr6:104148391	430	5	93	-0.0013232558139534	0.0547697674418604	0.0116279069767441	0.2162790697674418	0.020684958	PIP<0.1	NPM1P10	22.67310609302968
chr6:105851840	445	91	148	0.0002044943820224	0.015476404494382	0.2044943820224719	0.3325842696629214	1.0	PIP>0.9	ENSG00000284999	20.46656097405908
chr6:105899493	446	4	131	-0.0041502242152466	0.0447645739910313	0.0089686098654708	0.2937219730941704	0.18628752	PIP_0.1-0.5	RN7SKP211	24.689190489472416
chr6:106562711	436	44	125	0.0009839449541284	0.0267591743119266	0.1009174311926605	0.286697247706422	0.02263552	PIP<0.1	RNU6-527P	17.716018217491925
chr6:108016695	446	10	83	0.001219730941704	0.0351973094170403	0.0224215246636771	0.1860986547085202	0.5489802	PIP_0.5-0.9	RPL3P7	13.245013594854935
chr6:108684980	438	30	123	-0.0038059360730593	0.0483949771689497	0.0684931506849315	0.2808219178082192	0.12357658	PIP_0.1-0.5	LINC00222	32.17779863299818
chr6:108808535	442	13	109	-0.0004524886877828	0.0361085972850678	0.0294117647058823	0.2466063348416289	0.11272776	PIP_0.1-0.5	ENSG00000231559	13.683960930451445
chr6:110142683	435	30	139	-0.000183908045977	0.0516919540229885	0.0689655172413793	0.3195402298850575	0.0148765445	PIP<0.1	WASF1	17.245073238048604
chr6:112009665	442	20	100	0.001314479638009	0.0380384615384615	0.0452488687782805	0.2262443438914027	0.58687806	PIP_0.5-0.9	CCN6	14.010642488461556
chr6:115696970	433	5	58	0.0016096997690531	0.0674896073903002	0.0115473441108545	0.1339491916859122	0.014858842	PIP<0.1	LINC02534	26.46174769576799
chr6:116217679	427	54	104	0.0007377049180327	0.0318618266978922	0.126463700234192	0.243559718969555	0.03307146	PIP<0.1	ENSG00000236326	14.429182288928684
chr6:116874679	419	139	222	0.0022863961813842	0.0395894988066825	0.3317422434367542	0.5298329355608592	0.18023819	PIP_0.1-0.5	GPRC6A	12.733517635308996
chr6:11702712	447	31	128	0.0009709172259507	0.0315838926174496	0.0693512304250559	0.2863534675615212	0.8894192	PIP_0.5-0.9	ENSG00000207419	15.565759015400818
chr6:117069608	440	3	100	-0.000765909090909	0.0501386363636363	0.0068181818181818	0.2272727272727272	0.008293271	PIP<0.1	RNA5SP214	10.15298199526428
chr6:119441997	429	12	107	-0.0022400932400932	0.0322773892773892	0.0279720279720279	0.2494172494172494	0.9582136	PIP>0.9	ENSG00000287100	10.535923083129452
chr6:121407258	435	46	135	-0.0001885057471264	0.0306252873563218	0.1057471264367816	0.3103448275862069	0.04504168	PIP<0.1	GJA1	38.64575148608103
chr6:1230994	446	13	131	0.0007130044843049	0.0376143497757847	0.0291479820627802	0.2937219730941704	0.5441621	PIP_0.5-0.9	ENSG00000289842	15.70071740954475
chr6:123257530	436	2	81	-0.0057614678899082	0.0692706422018348	0.0045871559633027	0.1857798165137614	0.31871402	PIP_0.1-0.5	TRDN-AS1	11.092988497928744
chr6:123589753	446	5	106	0.001262331838565	0.0492399103139013	0.0112107623318385	0.2376681614349775	1.0	PIP>0.9	ENSG00000285941	24.45544387050099
chr6:125300176	437	23	87	0.0006910755148741	0.0238855835240274	0.0526315789473684	0.1990846681922196	0.8167598	PIP_0.5-0.9	ENSG00000286299	10.133850126911977
chr6:127291855	422	35	78	-0.0017274881516587	0.0349218009478673	0.0829383886255924	0.1848341232227488	0.021077335	PIP<0.1	RNF146	10.476231095641625
chr6:128778354	435	6	94	-0.0005287356321839	0.0496735632183908	0.0137931034482758	0.2160919540229885	1.0	PIP>0.9	Y_RNA	30.59314476206318
chr6:129303548	443	12	98	0.0031354401805869	0.0356455981941309	0.0270880361173814	0.2212189616252821	0.19440162	PIP_0.1-0.5	RNU6-861P	11.765075518782428
chr6:131479287	443	38	105	0.0006749435665914	0.0470677200902934	0.0857787810383747	0.237020316027088	0.54834944	PIP_0.5-0.9	ARG1	12.555866296178149
chr6:133739746	433	10	106	-0.0007967667436489	0.0406351039260969	0.023094688221709	0.2448036951501154	0.19150585	PIP_0.1-0.5	FTH1P26	12.162174891706222
chr6:13381951	450	29	135	-0.0021933333333333	0.03818	0.0644444444444444	0.3	0.7819972	PIP_0.5-0.9	TBC1D7	37.43726619817809
chr6:134554703	441	8	71	0.0004943310657596	0.04237641723356	0.0181405895691609	0.1609977324263038	0.7079719	PIP_0.5-0.9	CT69	12.873034538312718
chr6:135903025	451	24	109	0.002430155210643	0.0399423503325942	0.0532150776053215	0.2416851441241685	0.314444	PIP_0.1-0.5	ENSG00000288054	14.16192830705758
chr6:136766384	438	10	74	-0.001	0.0412876712328767	0.0228310502283105	0.1689497716894977	0.8341215	PIP_0.5-0.9	MAP3K5-AS2	35.74242066202225
chr6:136983382	449	8	123	-0.0016369710467706	0.0348975501113585	0.0178173719376391	0.2739420935412027	0.98714304	PIP>0.9	NHEG1	34.81716935024313
chr6:137116778	443	33	102	-2.93453724604966e-05	0.0315462753950338	0.0744920993227991	0.2302483069977426	0.063414454	PIP<0.1	IL20RA	11.94417267863356
chr6:137627283	446	46	150	0.0015986547085201	0.0326973094170403	0.1031390134529148	0.336322869955157	0.51772606	PIP_0.5-0.9	LINC03004	15.638839295557108
chr6:137656461	444	5	105	-0.0008445945945945	0.0485698198198198	0.0112612612612612	0.2364864864864864	0.07619846	PIP<0.1	LINC03004	32.84030569183173
chr6:137682291	445	18	82	0.000629213483146	0.0338426966292134	0.0404494382022471	0.1842696629213483	0.01651746	PIP<0.1	LINC03004	10.200320858783249
chr6:138706489	445	2	125	-0.0002539325842696	0.0527483146067415	0.0044943820224719	0.2808988764044944	0.8946768	PIP_0.5-0.9	NHSL1	21.254824082830265
chr6:141037799	436	15	115	-0.0010848623853211	0.0418830275229357	0.0344036697247706	0.2637614678899082	0.9999422	PIP>0.9	ENSG00000275138	40.12485680301004
chr6:142328541	430	3	73	-0.0018860465116279	0.0469883720930232	0.0069767441860465	0.1697674418604651	0.66791415	PIP_0.5-0.9	ADGRG6	14.231999573646922
chr6:143930447	445	45	106	-0.0002134831460674	0.0309685393258426	0.1011235955056179	0.2382022471910112	0.17480302	PIP_0.1-0.5	ZC2HC1B	14.081331073012512
chr6:14671109	441	17	91	4.720335989052536e-20	0.0512426303854875	0.0385487528344671	0.2063492063492063	0.99572974	PIP>0.9	ENSG00000289958	22.533083819825
chr6:149814095	431	66	101	0.0004315545243619	0.020691415313225	0.1531322505800464	0.2343387470997679	0.13763559	PIP_0.1-0.5	ENSG00000278899	29.08508247584871
chr6:149888548	440	14	120	-0.0030863636363636	0.04375	0.0318181818181818	0.2727272727272727	0.103669584	PIP_0.1-0.5	RAET1E-AS1	14.547399278278393
chr6:150129746	446	6	100	0.0035089686098654	0.0336210762331838	0.0134529147982062	0.2242152466367713	0.5874657	PIP_0.5-0.9	PPP1R14C	24.371354358551912
chr6:150158288	444	33	140	0.0059166666666666	0.0338265765765765	0.0743243243243243	0.3153153153153153	0.55337447	PIP_0.5-0.9	ENSG00000238594	13.86881859330376
chr6:150329913	445	3	97	-0.0021640449438202	0.0335707865168539	0.0067415730337078	0.2179775280898876	0.29655135	PIP_0.1-0.5	RNU4-7P	15.508693719820448
chr6:15128411	449	40	129	0.0006458797327394	0.0258797327394209	0.0890868596881959	0.2873051224944321	0.042413414	PIP<0.1	RN7SL332P	15.036844259394876
chr6:152033514	440	13	102	-0.000415909090909	0.0403022727272727	0.0295454545454545	0.2318181818181818	0.42423618	PIP_0.1-0.5	ENSG00000287914	14.720308854610868
chr6:155120653	446	12	149	4.035874439461892e-05	0.0409641255605381	0.0269058295964125	0.3340807174887892	0.67025	PIP_0.5-0.9	ENSG00000274451	11.697423154428067
chr6:155439051	448	30	157	-0.0008549107142857	0.0338504464285714	0.0669642857142857	0.3504464285714285	1.0	PIP>0.9	NOX3	24.76813875037708
chr6:156582167	444	11	115	0.0022139639639639	0.0437319819819819	0.0247747747747747	0.259009009009009	0.98084986	PIP>0.9	H3P28	19.032589525732217
chr6:157259867	441	15	114	-0.0005986394557823	0.0287029478458049	0.0340136054421768	0.2585034013605442	0.7087444	PIP_0.5-0.9	LDHAL6FP	13.039115551275888
chr6:157538888	438	26	150	-0.0016689497716894	0.0321164383561643	0.0593607305936073	0.3424657534246575	0.102493525	PIP_0.1-0.5	MIR3692	18.21978232900912
chr6:158880453	447	46	121	-0.0026152125279642	0.0250402684563758	0.1029082774049217	0.2706935123042505	0.057688177	PIP<0.1	LINC02901	16.8902115311337
chr6:159526618	448	14	129	-0.0010089285714285	0.0475357142857142	0.03125	0.2879464285714285	0.015501857	PIP<0.1	RPL21P69	19.250049916766805
chr6:160111762	437	99	121	0.0001693363844393	0.0150068649885583	0.2265446224256292	0.2768878718535469	0.33442318	PIP_0.1-0.5	SLC22A1	14.506907530725886
chr6:160355607	440	8	113	0.0010295454545454	0.0360522727272727	0.0181818181818181	0.2568181818181818	0.9999789	PIP>0.9	SLC22A3	33.40560531457579
chr6:161786367	440	18	115	0.0014	0.038190909090909	0.0409090909090909	0.2613636363636363	0.8847491	PIP_0.5-0.9	ENSG00000286805	15.05707484101974
chr6:163309907	449	13	113	0.0020757238307349	0.026293986636971	0.0289532293986636	0.2516703786191537	1.0	PIP>0.9	PACRG-AS1	41.685687776094646
chr6:163896380	443	31	146	-0.0017088036117381	0.0356455981941309	0.0699774266365688	0.3295711060948081	0.12770486	PIP_0.1-0.5	ENSG00000288696	24.26320545185724
chr6:164706458	432	19	112	-0.0060532407407407	0.0387106481481481	0.0439814814814814	0.2592592592592592	0.07338351	PIP<0.1	ENSG00000287550	13.90385060848091
chr6:165731621	441	8	111	-0.001625850340136	0.0419614512471655	0.0181405895691609	0.2517006802721088	0.94787025	PIP>0.9	RNU6-730P	22.829287436232004
chr6:166541407	447	47	213	-0.002324384787472	0.0450223713646532	0.105145413870246	0.4765100671140939	0.82881546	PIP_0.5-0.9	MIR1913	12.732694475861944
chr6:167557125	446	6	112	-0.0024506726457399	0.0371816143497757	0.0134529147982062	0.2511210762331838	0.80329484	PIP_0.5-0.9	ENSG00000287297	10.152671141538484
chr6:168012420	443	18	136	0.0018036117381489	0.0368555304740406	0.0406320541760722	0.3069977426636568	0.118840575	PIP_0.1-0.5	KIF25-AS1	29.204867720340733
chr6:168750465	437	1	92	0.0001098398169336	0.056279176201373	0.0022883295194508	0.2105263157894736	1.0	PIP>0.9	ENSG00000289090	36.59546344985614
chr6:169007088	439	8	109	-0.0045535307517084	0.0446674259681093	0.0182232346241457	0.2482915717539863	0.10820228	PIP_0.1-0.5	ENSG00000285917	16.751725405159604
chr6:170256620	447	23	122	-0.0010805369127516	0.0287941834451901	0.0514541387024608	0.2729306487695749	0.6985702	PIP_0.5-0.9	ENSG00000230960	16.239896709456175
chr6:17135827	441	17	111	0.0013832199546485	0.0517052154195011	0.0385487528344671	0.2517006802721088	0.817884	PIP_0.5-0.9	ENSG00000287359	17.15947066688505
chr6:17821246	436	63	152	0.0017568807339449	0.0358853211009174	0.1444954128440367	0.3486238532110092	0.09244996	PIP<0.1	Y_RNA	31.115003193445947
chr6:18678988	437	11	101	0.0022219679633867	0.0603272311212814	0.0251716247139588	0.2311212814645309	0.3752727	PIP_0.1-0.5	MIR548A1	17.736256789172025
chr6:19534625	434	21	137	0.0034907834101382	0.0481359447004608	0.0483870967741935	0.315668202764977	1.0	PIP>0.9	KRT18P38	28.84967774885339
chr6:20663791	430	38	83	0.000553488372093	0.0232744186046511	0.0883720930232558	0.1930232558139535	0.03349513	PIP<0.1	RPL36AP25	39.23980092953954
chr6:21825885	440	12	107	-0.000590909090909	0.0368727272727272	0.0272727272727272	0.2431818181818182	0.51750827	PIP_0.5-0.9	ENSG00000280443	18.47229664432262
chr6:22838492	444	7	81	0.00575	0.0612905405405405	0.0157657657657657	0.1824324324324324	0.76935995	PIP_0.5-0.9	ENSG00000286954	23.200147494759545
chr6:23402048	448	7	96	-0.0013794642857142	0.0387276785714285	0.015625	0.2142857142857142	0.604793	PIP_0.5-0.9	ENSG00000235743	23.45768149725581
chr6:23752896	436	3	66	0.0051077981651376	0.0835252293577981	0.0068807339449541	0.1513761467889908	0.014531732	PIP<0.1	ENSG00000290589	23.20124190158635
chr6:24548765	444	27	116	0.0033806306306306	0.0308896396396396	0.0608108108108108	0.2612612612612612	0.9998022	PIP>0.9	KRT8P43	12.80822452045912
chr6:25072686	437	35	75	0.0013958810068649	0.0305903890160183	0.080091533180778	0.17162471395881	0.7926845	PIP_0.5-0.9	ENSG00000285801	46.15464111012446
chr6:26620541	434	9	78	0.0002304147465437	0.0487695852534562	0.02073732718894	0.1797235023041474	0.021743536	PIP<0.1	ENSG00000271071	49.79970578569712
chr6:29169710	420	3	85	0.0009857142857142	0.0538571428571428	0.0071428571428571	0.2023809523809523	0.05860877	PIP<0.1	ENSG00000284656	10.238113380680378
chr6:2925471	445	58	105	-0.0013213483146067	0.0230606741573033	0.1303370786516854	0.2359550561797752	0.776015	PIP_0.5-0.9	ENSG00000228365	18.53378808734643
chr6:29719107	433	170	238	0.0126166281755196	0.1273556581986143	0.3926096997690531	0.5496535796766744	0.012437642	PIP<0.1	HLA-F	45.67843819522256
chr6:29812265	436	7	149	0.002098623853211	0.046947247706422	0.0160550458715596	0.341743119266055	0.00040191412	PIP<0.1	ENSG00000237669	23.98230679057889
chr6:29953624	437	63	134	0.0003546910755148	0.0256590389016018	0.1441647597254004	0.3066361556064073	0.00040191412	PIP<0.1	ENSG00000237669	23.98230679057889
chr6:31241273	428	52	158	0.0033247663551401	0.0538995327102803	0.1214953271028037	0.3691588785046729	0.025152504	PIP<0.1	HLA-C	23.33906660236543
chr6:31328463	438	32	173	-0.0010365296803652	0.0500365296803653	0.0730593607305936	0.3949771689497717	0.009434044	PIP<0.1	ENSG00000229836	27.826279159664608
chr6:32616944	429	62	120	0.0008251748251748	0.0245454545454545	0.1445221445221445	0.2797202797202797	0.8881198	PIP_0.5-0.9	HLA-DRB1	23.539025929596104
chr6:32689945	441	9	170	0.0067596371882086	0.1038253968253968	0.0204081632653061	0.3854875283446712	0.0062718987	PIP<0.1	MTCO3P1	11.800506419773956
chr6:32753564	434	12	137	-0.0045599078341013	0.0463110599078341	0.0276497695852534	0.315668202764977	0.0141118765	PIP<0.1	MIR3135B	41.94459199560187
chr6:33059737	435	194	259	-0.0058666666666666	0.1620597701149425	0.4459770114942529	0.5954022988505747	0.003071487	PIP<0.1	HLA-DPA2	19.0519724937563
chr6:33465402	429	5	72	0.0013076923076923	0.0408041958041958	0.0116550116550116	0.1678321678321678	0.5963421	PIP_0.5-0.9	SYNGAP1-AS1	18.549491908290488
chr6:34488548	441	34	136	0.0031519274376417	0.031328798185941	0.0770975056689342	0.3083900226757369	0.49527586	PIP_0.1-0.5	SPDEF	14.555151156405897
chr6:35536954	433	19	115	0.0010600461893764	0.034838337182448	0.0438799076212471	0.2655889145496535	0.15549588	PIP_0.1-0.5	ENSG00000228559	46.42168934861253
chr6:37345695	438	24	81	0.0044429223744292	0.0329634703196347	0.0547945205479452	0.184931506849315	0.64603215	PIP_0.5-0.9	RNF8	27.07650394699136
chr6:37499541	442	5	112	-0.0035067873303167	0.0239819004524886	0.0113122171945701	0.253393665158371	0.20373517	PIP_0.1-0.5	CMTR1	30.75371298937509
chr6:37660244	448	179	254	0.0073549107142857	0.1095558035714285	0.3995535714285714	0.5669642857142857	0.97028387	PIP>0.9	MDGA1	10.547044093536062
chr6:37768546	448	21	128	-0.0025200892857142	0.0285602678571428	0.046875	0.2857142857142857	0.97094053	PIP>0.9	ZFAND3-DT	17.116197448865336
chr6:3814160	441	59	165	0.0003219954648526	0.037501133786848	0.1337868480725623	0.3741496598639456	0.33391	PIP_0.1-0.5	ENSG00000238158	16.373507743612343
chr6:38391124	429	22	71	-0.0037296037296037	0.0297202797202797	0.0512820512820512	0.1655011655011655	0.7365969	PIP_0.5-0.9	BTBD9-AS1	14.827987898063562
chr6:39007513	434	8	116	-0.0070599078341013	0.0574562211981566	0.0184331797235023	0.2672811059907834	0.047677994	PIP<0.1	ENSG00000220556	20.675659869933867
chr6:40080432	433	2	79	-0.0023510392609699	0.0495427251732101	0.0046189376443418	0.1824480369515011	0.31313848	PIP_0.1-0.5	ENSG00000180211	14.349206411315016
chr6:40316585	442	3	92	0.0008190045248868	0.0461764705882353	0.006787330316742	0.2081447963800905	0.30448377	PIP_0.1-0.5	TDRG1	33.19116751016201
chr6:40662455	445	5	98	0.0041932584269662	0.0454651685393258	0.0112359550561797	0.2202247191011236	0.19126034	PIP_0.1-0.5	ENSG00000237947	23.811589886758867
chr6:40829894	441	8	91	-0.0001428571428571	0.0409002267573696	0.0181405895691609	0.2063492063492063	0.12808025	PIP_0.1-0.5	ENSG00000237947	12.535969096384958
chr6:42022175	446	47	256	0.0031165919282511	0.0624304932735426	0.1053811659192825	0.5739910313901345	0.16994792	PIP_0.1-0.5	RNU6-761P	26.463203568268835
chr6:42081355	446	56	138	0.0010381165919282	0.0220739910313901	0.1255605381165919	0.3094170403587444	0.813149	PIP_0.5-0.9	TAF8	43.4800483478398
chr6:43123729	444	41	155	-0.0013423423423423	0.0329099099099099	0.0923423423423423	0.3490990990990991	0.088917375	PIP<0.1	SRF	21.715662878914472
chr6:43166169	439	34	103	0.0015922551252847	0.0260569476082004	0.0774487471526196	0.2346241457858769	0.15153056	PIP_0.1-0.5	SRF	10.578527897473604
chr6:43247993	428	9	143	0.0015957943925233	0.0380210280373831	0.0210280373831775	0.3341121495327103	0.84959185	PIP_0.5-0.9	TTBK1	10.283567207609629
chr6:45424158	445	48	184	-0.0036696629213483	0.0581865168539325	0.1078651685393258	0.4134831460674157	0.8460283	PIP_0.5-0.9	SUPT3H	10.413537061055996
chr6:45955279	442	4	79	0.0009298642533936	0.0402511312217194	0.0090497737556561	0.1787330316742081	0.06087041	PIP<0.1	RNU6-754P	25.444484301870773
chr6:46259798	428	3	67	0.001126168224299	0.0512289719626168	0.0070093457943925	0.1565420560747663	0.06112969	PIP<0.1	ACTG1P9	36.51738847085832
chr6:47083790	436	5	108	0.0015596330275229	0.0425504587155963	0.0114678899082568	0.2477064220183486	0.21726805	PIP_0.1-0.5	ADGRF1	13.682803343665864
chr6:47216374	430	8	100	0.0020162790697674	0.0480023255813953	0.0186046511627906	0.2325581395348837	0.57873034	PIP_0.5-0.9	TNFRSF21	12.212655719906632
chr6:47720865	435	15	107	0.0009471264367816	0.0466804597701149	0.0344827586206896	0.2459770114942528	0.5687187	PIP_0.5-0.9	RN7SKP116	10.08759010892592
chr6:48876053	430	13	109	0.0059186046511627	0.0426581395348837	0.0302325581395348	0.2534883720930233	0.5753376	PIP_0.5-0.9	ENSG00000271162	17.954978539362195
chr6:49946746	437	69	143	0.0020778032036613	0.051487414187643	0.1578947368421052	0.3272311212814645	0.107336104	PIP_0.1-0.5	DEFB133	34.651154374762
chr6:51506929	435	16	132	-0.0001494252873563	0.0372574712643678	0.0367816091954023	0.3034482758620689	0.19997573	PIP_0.1-0.5	ENSG00000214641	18.085506993965296
chr6:52746899	446	2	69	0.0006008968609865	0.0441210762331838	0.0044843049327354	0.1547085201793722	0.7232967	PIP_0.5-0.9	GSTA1	17.84609178752733
chr6:52753942	444	0	88	-0.0011013513513513	0.0448355855855855	0.0	0.1981981981981982	0.46459925	PIP_0.1-0.5	GSTA2	43.54941065708113
chr6:53716898	440	4	99	0.002715909090909	0.0418795454545454	0.009090909090909	0.225	0.13479191	PIP_0.1-0.5	KLHL31	20.476679835576373
chr6:53723277	439	6	120	0.0008610478359908	0.0297220956719817	0.0136674259681093	0.2733485193621868	0.999994	PIP>0.9	KLHL31	11.33155291788588
chr6:54666529	427	13	107	0.0041030444964871	0.036903981264637	0.0304449648711943	0.2505854800936768	0.009399712	PIP<0.1	RPSAP44	14.353106798868629
chr6:55397663	440	0	91	0.0005386363636363	0.067225	0.0	0.2068181818181818	0.06479192	PIP<0.1	GFRAL	14.64229378267205
chr6:55607227	437	12	87	0.0036361556064073	0.0500938215102974	0.0274599542334096	0.1990846681922196	0.060700715	PIP<0.1	ENSG00000220725	9.933859660401316
chr6:56211119	435	5	69	-0.0054804597701149	0.0526436781609195	0.0114942528735632	0.1586206896551724	0.10610336	PIP_0.1-0.5	DHFRP6	16.64447856112824
chr6:58399490	437	3	94	-0.0049176201372997	0.0474530892448512	0.0068649885583524	0.2151029748283753	0.21208274	PIP_0.1-0.5	ENSG00000275046	15.565838896239963
chr6:61504789	435	6	94	-0.0045218390804597	0.0652666666666666	0.0137931034482758	0.2160919540229885	0.072839916	PIP<0.1	KHDRBS2-OT1	37.40039937496767
chr6:615523	441	97	100	0.0005442176870748	0.0149977324263038	0.2199546485260771	0.2267573696145124	0.22596061	PIP_0.1-0.5	HUS1B	12.738494706593851
chr6:61768369	438	13	111	0.0007465753424657	0.0373995433789954	0.0296803652968036	0.2534246575342466	0.24893403	PIP_0.1-0.5	KHDRBS2-OT1	11.998924534624225
chr6:63443070	432	44	132	-0.0016134259259259	0.0302430555555555	0.1018518518518518	0.3055555555555556	0.09023464	PIP<0.1	ENSG00000218048	30.803410584409416
chr6:63970047	430	16	105	0.0015488372093023	0.0585209302325581	0.0372093023255813	0.2441860465116279	0.012544513	PIP<0.1	GCNT1P4	22.991931765042622
chr6:65304899	441	1	103	-0.0018888888888888	0.0527278911564625	0.0022675736961451	0.2335600907029478	0.15039504	PIP_0.1-0.5	ZC3H11C	10.901493216141564
chr6:65456452	437	5	80	-0.0037711670480549	0.0707780320366132	0.011441647597254	0.183066361556064	0.011845827	PIP<0.1	ZC3H11C	45.52808840707084
chr6:66183669	432	0	48	0.0039166666666666	0.059912037037037	0.0	0.1111111111111111	0.05253899	PIP<0.1	NUFIP1P1	30.36027121370517
chr6:66539111	438	7	89	0.0029748858447488	0.0479657534246575	0.0159817351598173	0.2031963470319634	0.5006781	PIP_0.5-0.9	ENSG00000270521	11.63607865414744
chr6:66963086	434	2	79	8.525345622119807e-05	0.0580115207373271	0.0046082949308755	0.1820276497695852	0.17231548	PIP_0.1-0.5	RNU7-66P	18.94447181363112
chr6:67095622	439	27	123	0.0003576309794988	0.0525398633257403	0.061503416856492	0.2801822323462414	0.02475226	PIP<0.1	ENSG00000212229	20.413338889472584
chr6:67141720	437	13	92	0.0060572082379862	0.0607162471395881	0.0297482837528604	0.2105263157894736	0.0032560825	PIP<0.1	ENSG00000212229	24.906446330642385
chr6:67560469	429	12	99	-0.0015641025641025	0.0454615384615384	0.0279720279720279	0.2307692307692307	0.12623239	PIP_0.1-0.5	RNU6-280P	14.001302031599453
chr6:68520783	436	6	84	0.003045871559633	0.0663577981651376	0.0137614678899082	0.1926605504587156	0.0234043	PIP<0.1	ENSG00000288088	33.42446153980431
chr6:68710861	429	0	37	-0.0031678321678321	0.0528461538461538	0.0	0.0862470862470862	0.8840241	PIP_0.5-0.9	ENSG00000288712	13.95876828012802
